filename,width,height,class,xmin,ymin,xmax,ymax
L1000965_JPG.rf.815b35765c37514576b82b7b434801fb.jpg,6000,4000,Arabia,2080,630,2650,1235
L1000965_JPG.rf.815b35765c37514576b82b7b434801fb.jpg,6000,4000,Passion au lait,2940,870,3623,1624
L1000965_JPG.rf.815b35765c37514576b82b7b434801fb.jpg,6000,4000,Passion au lait,1840,1350,2554,2041
L1000965_JPG.rf.815b35765c37514576b82b7b434801fb.jpg,6000,4000,Passion au lait,2440,2370,3181,3045
L1000965_JPG.rf.815b35765c37514576b82b7b434801fb.jpg,6000,4000,Stracciatella,2466,1645,3066,2266
L1000965_JPG.rf.815b35765c37514576b82b7b434801fb.jpg,6000,4000,Stracciatella,3720,2260,4378,2914
L1000965_JPG.rf.815b35765c37514576b82b7b434801fb.jpg,6000,4000,Stracciatella,3180,2630,3810,3265
L1000965_JPG.rf.815b35765c37514576b82b7b434801fb.jpg,6000,4000,Arabia,3850,1720,4398,2313
L1000843_JPG.rf.d0ff6b97e24839783347db58badb94e9.jpg,6000,4000,Arabia,1090,610,1658,1177
L1000843_JPG.rf.d0ff6b97e24839783347db58badb94e9.jpg,6000,4000,Arabia,1460,2950,2026,3514
L1000843_JPG.rf.d0ff6b97e24839783347db58badb94e9.jpg,6000,4000,Arabia,2900,1450,3451,1995
L1000843_JPG.rf.d0ff6b97e24839783347db58badb94e9.jpg,6000,4000,Passion au lait,2570,2410,3247,3149
L1000843_JPG.rf.d0ff6b97e24839783347db58badb94e9.jpg,6000,4000,Passion au lait,3450,2430,4150,3153
L1000843_JPG.rf.d0ff6b97e24839783347db58badb94e9.jpg,6000,4000,Passion au lait,2480,350,3141,1052
L1000843_JPG.rf.d0ff6b97e24839783347db58badb94e9.jpg,6000,4000,Stracciatella,4000,1230,4616,1844
L1000843_JPG.rf.d0ff6b97e24839783347db58badb94e9.jpg,6000,4000,Stracciatella,5010,1750,5624,2401
L1000843_JPG.rf.d0ff6b97e24839783347db58badb94e9.jpg,6000,4000,Stracciatella,4610,2560,5238,3195
L1000765_JPG.rf.26e67c73de367809b8edbf3341ea4a92.jpg,6000,4000,Triangolo,1730,2110,2390,2780
L1000765_JPG.rf.26e67c73de367809b8edbf3341ea4a92.jpg,6000,4000,Triangolo,3060,2110,3685,2750
L1000765_JPG.rf.26e67c73de367809b8edbf3341ea4a92.jpg,6000,4000,Triangolo,2460,1260,3105,1955
L1000765_JPG.rf.26e67c73de367809b8edbf3341ea4a92.jpg,6000,4000,Passion au lait,3580,1150,4195,1800
L1000765_JPG.rf.26e67c73de367809b8edbf3341ea4a92.jpg,6000,4000,Passion au lait,4260,2190,4880,2880
L1010041_JPG.rf.e81ad4474bae93179529c5cac652e944.jpg,6000,4000,Tentation noir,1170,480,1753,1114
L1010041_JPG.rf.e81ad4474bae93179529c5cac652e944.jpg,6000,4000,Tentation noir,2040,580,2629,1210
L1010041_JPG.rf.e81ad4474bae93179529c5cac652e944.jpg,6000,4000,Stracciatella,1240,1570,1845,2155
L1010041_JPG.rf.e81ad4474bae93179529c5cac652e944.jpg,6000,4000,Stracciatella,2200,1590,2731,2167
L1010041_JPG.rf.e81ad4474bae93179529c5cac652e944.jpg,6000,4000,Stracciatella,3060,1510,3629,2112
L1010041_JPG.rf.e81ad4474bae93179529c5cac652e944.jpg,6000,4000,Amandina,1100,1200,1998,1610
L1010041_JPG.rf.e81ad4474bae93179529c5cac652e944.jpg,6000,4000,Amandina,2820,250,3310,1167
L1000854_JPG.rf.8cf09ce5c39d34a75e01bd8c5e1562cf.jpg,6000,4000,Jelly Black,1230,1190,1740,1610
L1000854_JPG.rf.8cf09ce5c39d34a75e01bd8c5e1562cf.jpg,6000,4000,Jelly Black,2825,2590,3255,3015
L1000854_JPG.rf.8cf09ce5c39d34a75e01bd8c5e1562cf.jpg,6000,4000,Passion au lait,1140,2250,1830,2890
L1000854_JPG.rf.8cf09ce5c39d34a75e01bd8c5e1562cf.jpg,6000,4000,Passion au lait,4860,80,5470,755
L1000854_JPG.rf.8cf09ce5c39d34a75e01bd8c5e1562cf.jpg,6000,4000,Tentation noir,3380,120,3895,645
L1000854_JPG.rf.8cf09ce5c39d34a75e01bd8c5e1562cf.jpg,6000,4000,Tentation noir,4930,1760,5495,2350
L1000854_JPG.rf.8cf09ce5c39d34a75e01bd8c5e1562cf.jpg,6000,4000,Stracciatella,3860,670,4350,1205
L1000854_JPG.rf.8cf09ce5c39d34a75e01bd8c5e1562cf.jpg,6000,4000,Stracciatella,3980,2800,4485,3355
L1010029_JPG.rf.253398bed6b5ed07d9ea8dbf646c24b9.jpg,6000,4000,Noir authentique,2700,810,3325,1435
L1010029_JPG.rf.253398bed6b5ed07d9ea8dbf646c24b9.jpg,6000,4000,Noir authentique,1210,2630,1815,3260
L1010029_JPG.rf.253398bed6b5ed07d9ea8dbf646c24b9.jpg,6000,4000,Comtesse,1850,1950,2390,2500
L1010029_JPG.rf.253398bed6b5ed07d9ea8dbf646c24b9.jpg,6000,4000,Comtesse,3310,2120,3870,2645
L1010029_JPG.rf.253398bed6b5ed07d9ea8dbf646c24b9.jpg,6000,4000,Creme brulee,3300,960,3885,1555
L1010029_JPG.rf.253398bed6b5ed07d9ea8dbf646c24b9.jpg,6000,4000,Creme brulee,1290,2050,1895,2675
L1000900_JPG.rf.2959d78d15c75224722cc3a256313c58.jpg,6000,4000,Noir authentique,1180,1000,1800,1625
L1000900_JPG.rf.2959d78d15c75224722cc3a256313c58.jpg,6000,4000,Noblesse,2610,450,3190,1015
L1000900_JPG.rf.2959d78d15c75224722cc3a256313c58.jpg,6000,4000,Arabia,3610,1200,4160,1740
L1000900_JPG.rf.2959d78d15c75224722cc3a256313c58.jpg,6000,4000,Stracciatella,1290,2160,1850,2725
L1000900_JPG.rf.2959d78d15c75224722cc3a256313c58.jpg,6000,4000,Passion au lait,2650,2120,3310,2785
L1000831_JPG.rf.50e638223b7c9f38b87baf7e7cb4e54a.jpg,6000,4000,Noblesse,1880,2430,2440,3010
L1000831_JPG.rf.50e638223b7c9f38b87baf7e7cb4e54a.jpg,6000,4000,Noblesse,4320,2100,4890,2670
L1000831_JPG.rf.50e638223b7c9f38b87baf7e7cb4e54a.jpg,6000,4000,Comtesse,2780,1370,3295,1910
L1000831_JPG.rf.50e638223b7c9f38b87baf7e7cb4e54a.jpg,6000,4000,Comtesse,4050,2690,4585,3180
L1000831_JPG.rf.50e638223b7c9f38b87baf7e7cb4e54a.jpg,6000,4000,Triangolo,5080,2530,5685,3175
L1000890_JPG.rf.79f5fcd4e885a17950a810b79da64c07.jpg,6000,4000,Jelly Black,900,1800,1380,2335
L1000890_JPG.rf.79f5fcd4e885a17950a810b79da64c07.jpg,6000,4000,Jelly Black,2720,2270,3120,2755
L1000890_JPG.rf.79f5fcd4e885a17950a810b79da64c07.jpg,6000,4000,Jelly White,1970,1470,2380,2040
L1000890_JPG.rf.79f5fcd4e885a17950a810b79da64c07.jpg,6000,4000,Jelly White,3630,1650,4090,2160
L1000890_JPG.rf.79f5fcd4e885a17950a810b79da64c07.jpg,6000,4000,Jelly Milk,1770,3130,2195,3670
L1000890_JPG.rf.79f5fcd4e885a17950a810b79da64c07.jpg,6000,4000,Jelly Milk,3340,2900,3745,3395
L1000989_JPG.rf.a297ecd275942b4e482d8622df0dc135.jpg,6000,4000,Passion au lait,600,910,1225,1595
L1000989_JPG.rf.a297ecd275942b4e482d8622df0dc135.jpg,6000,4000,Passion au lait,390,2090,1090,2755
L1000989_JPG.rf.a297ecd275942b4e482d8622df0dc135.jpg,6000,4000,Stracciatella,1440,930,2025,1510
L1000989_JPG.rf.a297ecd275942b4e482d8622df0dc135.jpg,6000,4000,Stracciatella,2450,590,3040,1195
L1000989_JPG.rf.a297ecd275942b4e482d8622df0dc135.jpg,6000,4000,Passion au lait,1645,2280,2310,2950
L1000989_JPG.rf.a297ecd275942b4e482d8622df0dc135.jpg,6000,4000,Stracciatella,2530,2790,3110,3380
L1000793_JPG.rf.2d1c134038c9735adefa39636852a840.jpg,6000,4000,Tentation noir,2070,990,2665,1550
L1000793_JPG.rf.2d1c134038c9735adefa39636852a840.jpg,6000,4000,Arabia,1860,2300,2410,2820
L1000793_JPG.rf.2d1c134038c9735adefa39636852a840.jpg,6000,4000,Stracciatella,3600,3110,4165,3685
L1000793_JPG.rf.2d1c134038c9735adefa39636852a840.jpg,6000,4000,Amandina,3680,1650,4460,2265
L1000793_JPG.rf.2d1c134038c9735adefa39636852a840.jpg,6000,4000,Creme brulee,4290,760,4850,1305
L1000793_JPG.rf.2d1c134038c9735adefa39636852a840.jpg,6000,4000,Passion au lait,4270,1920,4880,2580
L1000952_JPG.rf.9e17b402f58a9e5019e3662c5c429457.jpg,6000,4000,Amandina,1470,310,1880,1190
L1000952_JPG.rf.9e17b402f58a9e5019e3662c5c429457.jpg,6000,4000,Arabia,2030,550,2555,1115
L1000952_JPG.rf.9e17b402f58a9e5019e3662c5c429457.jpg,6000,4000,Arabia,1340,1840,1830,2340
L1000952_JPG.rf.9e17b402f58a9e5019e3662c5c429457.jpg,6000,4000,Tentation noir,2000,1300,2570,1830
L1000952_JPG.rf.9e17b402f58a9e5019e3662c5c429457.jpg,6000,4000,Creme brulee,1240,1200,1810,1760
L1000952_JPG.rf.9e17b402f58a9e5019e3662c5c429457.jpg,6000,4000,Triangolo,1620,2420,2215,3035
L1000930_JPG.rf.95e135392dea6db443756e9883cfe235.jpg,6000,4000,Creme brulee,2220,0,2865,645
L1000930_JPG.rf.95e135392dea6db443756e9883cfe235.jpg,6000,4000,Creme brulee,2000,1270,2625,1910
L1000930_JPG.rf.95e135392dea6db443756e9883cfe235.jpg,6000,4000,Creme brulee,1820,1870,2450,2495
L1000930_JPG.rf.95e135392dea6db443756e9883cfe235.jpg,6000,4000,Creme brulee,3790,3040,4405,3670
L1000930_JPG.rf.95e135392dea6db443756e9883cfe235.jpg,6000,4000,Jelly Milk,3320,560,3815,1005
L1000930_JPG.rf.95e135392dea6db443756e9883cfe235.jpg,6000,4000,Jelly Milk,3540,980,4050,1410
L1000930_JPG.rf.95e135392dea6db443756e9883cfe235.jpg,6000,4000,Jelly Milk,1790,3420,2300,3905
L1000930_JPG.rf.95e135392dea6db443756e9883cfe235.jpg,6000,4000,Jelly Black,2920,1070,3385,1550
L1000930_JPG.rf.95e135392dea6db443756e9883cfe235.jpg,6000,4000,Jelly Black,3230,1820,3700,2315
L1000930_JPG.rf.95e135392dea6db443756e9883cfe235.jpg,6000,4000,Jelly Black,3800,1760,4305,2160
L1000888_JPG.rf.a350e282f31ea8c26d0243f49c310868.jpg,6000,4000,Creme brulee,2320,1420,2900,1995
L1000888_JPG.rf.a350e282f31ea8c26d0243f49c310868.jpg,6000,4000,Creme brulee,2880,1420,3465,2015
L1000888_JPG.rf.a350e282f31ea8c26d0243f49c310868.jpg,6000,4000,Triangolo,3730,1500,4370,2110
L1000888_JPG.rf.a350e282f31ea8c26d0243f49c310868.jpg,6000,4000,Amandina,3070,2320,3845,2975
L1000888_JPG.rf.a350e282f31ea8c26d0243f49c310868.jpg,6000,4000,Amandina,3720,2180,4560,2695
L1000899_JPG.rf.4912e00843eace9bc1fcded3bf3d096d.jpg,6000,4000,Jelly Black,810,2685,1400,3090
L1000899_JPG.rf.4912e00843eace9bc1fcded3bf3d096d.jpg,6000,4000,Jelly White,2130,1555,2540,2085
L1000899_JPG.rf.4912e00843eace9bc1fcded3bf3d096d.jpg,6000,4000,Noir authentique,2320,2650,2970,3290
L1000899_JPG.rf.4912e00843eace9bc1fcded3bf3d096d.jpg,6000,4000,Jelly Milk,3460,2420,4010,2855
L1000899_JPG.rf.4912e00843eace9bc1fcded3bf3d096d.jpg,6000,4000,Comtesse,3770,830,4325,1410
L1000909_JPG.rf.3c72d4401e586e107f6c2c08f0545b26.jpg,6000,4000,Amandina,2610,790,3330,1590
L1000909_JPG.rf.3c72d4401e586e107f6c2c08f0545b26.jpg,6000,4000,Comtesse,1440,2530,2025,3100
L1000909_JPG.rf.3c72d4401e586e107f6c2c08f0545b26.jpg,6000,4000,Comtesse,2170,3390,2750,3960
L1000909_JPG.rf.3c72d4401e586e107f6c2c08f0545b26.jpg,6000,4000,Comtesse,4140,895,4690,1455
L1000909_JPG.rf.3c72d4401e586e107f6c2c08f0545b26.jpg,6000,4000,Triangolo,3340,1910,3980,2590
L1000909_JPG.rf.3c72d4401e586e107f6c2c08f0545b26.jpg,6000,4000,Tentation noir,3970,1890,4505,2490
Arabia_JPG.rf.9e54e6f2e87c0b217c35797760ffd6f6.jpg,6000,4000,Arabia,3060,2240,3570,2760
L1000941_JPG.rf.743a6547d2936a0426f8e5df19d5daf2.jpg,6000,4000,Stracciatella,1670,1080,2240,1645
L1000941_JPG.rf.743a6547d2936a0426f8e5df19d5daf2.jpg,6000,4000,Arabia,2880,2010,3455,2570
L1000941_JPG.rf.743a6547d2936a0426f8e5df19d5daf2.jpg,6000,4000,Passion au lait,1670,2280,2415,3005
L1000941_JPG.rf.743a6547d2936a0426f8e5df19d5daf2.jpg,6000,4000,Jelly White,2630,820,3020,1370
L1000941_JPG.rf.743a6547d2936a0426f8e5df19d5daf2.jpg,6000,4000,Comtesse,3010,1030,3515,1555
L1000932_JPG.rf.ded202ff0ef17d63f89c2ea9fa37b700.jpg,6000,4000,Stracciatella,1240,1660,1860,2280
L1000932_JPG.rf.ded202ff0ef17d63f89c2ea9fa37b700.jpg,6000,4000,Arabia,1140,2220,1695,2760
L1000932_JPG.rf.ded202ff0ef17d63f89c2ea9fa37b700.jpg,6000,4000,Amandina,2050,2790,3010,3235
L1000932_JPG.rf.ded202ff0ef17d63f89c2ea9fa37b700.jpg,6000,4000,Jelly White,4040,1190,4535,1680
L1000932_JPG.rf.ded202ff0ef17d63f89c2ea9fa37b700.jpg,6000,4000,Jelly White,4260,820,4675,1345
Jelly_White_JPG.rf.aa778c6d9dd04d3299673b4b56b5820d.jpg,6000,4000,Jelly White,3100,1980,3545,2515
L1010045_JPG.rf.768f4d52015391a70b4a4bebe0bca2ed.jpg,6000,4000,Jelly Black,410,970,870,1420
L1010045_JPG.rf.768f4d52015391a70b4a4bebe0bca2ed.jpg,6000,4000,Jelly White,1390,830,1780,1320
L1010045_JPG.rf.768f4d52015391a70b4a4bebe0bca2ed.jpg,6000,4000,Comtesse,1750,780,2275,1280
L1010045_JPG.rf.768f4d52015391a70b4a4bebe0bca2ed.jpg,6000,4000,Creme brulee,3040,970,3630,1555
L1010045_JPG.rf.768f4d52015391a70b4a4bebe0bca2ed.jpg,6000,4000,Triangolo,3470,460,4075,1050
L1010045_JPG.rf.768f4d52015391a70b4a4bebe0bca2ed.jpg,6000,4000,Amandina,2730,1510,3215,2365
L1010045_JPG.rf.768f4d52015391a70b4a4bebe0bca2ed.jpg,6000,4000,Tentation noir,3250,1640,3775,2130
L1010045_JPG.rf.768f4d52015391a70b4a4bebe0bca2ed.jpg,6000,4000,Jelly Milk,3540,1220,3945,1665
L1010031_JPG.rf.93e9a0f19652e3c6ad6052e4dc770185.jpg,6000,4000,Passion au lait,1140,1490,1840,2185
L1010031_JPG.rf.93e9a0f19652e3c6ad6052e4dc770185.jpg,6000,4000,Passion au lait,3310,2790,3950,3445
L1010031_JPG.rf.93e9a0f19652e3c6ad6052e4dc770185.jpg,6000,4000,Arabia,2210,1160,2765,1710
L1010031_JPG.rf.93e9a0f19652e3c6ad6052e4dc770185.jpg,6000,4000,Arabia,2790,1290,3330,1835
L1010031_JPG.rf.93e9a0f19652e3c6ad6052e4dc770185.jpg,6000,4000,Noblesse,3530,1960,4115,2545
L1010031_JPG.rf.93e9a0f19652e3c6ad6052e4dc770185.jpg,6000,4000,Noblesse,1050,2510,1635,3070
L1010031_JPG.rf.93e9a0f19652e3c6ad6052e4dc770185.jpg,6000,4000,Tentation noir,2010,3300,2595,3915
L1010031_JPG.rf.93e9a0f19652e3c6ad6052e4dc770185.jpg,6000,4000,Tentation noir,2570,3280,3145,3875
L1000844_JPG.rf.69408de81ebaaf39934de25a2272655a.jpg,6000,4000,Triangolo,880,1770,1525,2420
L1000844_JPG.rf.69408de81ebaaf39934de25a2272655a.jpg,6000,4000,Triangolo,3750,1840,4455,2470
L1000844_JPG.rf.69408de81ebaaf39934de25a2272655a.jpg,6000,4000,Triangolo,4660,2760,5265,3390
L1000844_JPG.rf.69408de81ebaaf39934de25a2272655a.jpg,6000,4000,Tentation noir,2610,2110,3190,2710
L1000844_JPG.rf.69408de81ebaaf39934de25a2272655a.jpg,6000,4000,Tentation noir,2890,1220,3475,1855
L1000844_JPG.rf.69408de81ebaaf39934de25a2272655a.jpg,6000,4000,Tentation noir,5040,940,5630,1565
L1000844_JPG.rf.69408de81ebaaf39934de25a2272655a.jpg,6000,4000,Tentation noir,1850,2970,2410,3510
L1000903_JPG.rf.dab792194cabdb4b2c9e52c6849605c2.jpg,6000,4000,Jelly White,1650,1620,2170,2115
L1000903_JPG.rf.dab792194cabdb4b2c9e52c6849605c2.jpg,6000,4000,Jelly White,2360,1750,2795,2255
L1000903_JPG.rf.dab792194cabdb4b2c9e52c6849605c2.jpg,6000,4000,Creme brulee,2900,1320,3480,1940
L1000903_JPG.rf.dab792194cabdb4b2c9e52c6849605c2.jpg,6000,4000,Creme brulee,3245,1785,3845,2435
L1010019_JPG.rf.24d363d8f326a56ebbfdc33cd4d6b400.jpg,6000,4000,Arabia,900,2120,1445,2655
L1010019_JPG.rf.24d363d8f326a56ebbfdc33cd4d6b400.jpg,6000,4000,Arabia,2520,3000,3075,3560
L1010019_JPG.rf.24d363d8f326a56ebbfdc33cd4d6b400.jpg,6000,4000,Noir authentique,1145,1315,1745,1930
L1010019_JPG.rf.24d363d8f326a56ebbfdc33cd4d6b400.jpg,6000,4000,Noir authentique,2840,2250,3445,2855
L1010019_JPG.rf.24d363d8f326a56ebbfdc33cd4d6b400.jpg,6000,4000,Stracciatella,1910,1230,2420,1790
L1010019_JPG.rf.24d363d8f326a56ebbfdc33cd4d6b400.jpg,6000,4000,Passion au lait,2770,1340,3410,2015
L1010019_JPG.rf.24d363d8f326a56ebbfdc33cd4d6b400.jpg,6000,4000,Passion au lait,910,2870,1575,3520
L1010019_JPG.rf.24d363d8f326a56ebbfdc33cd4d6b400.jpg,6000,4000,Stracciatella,1740,3000,2230,3510
L1010022_JPG.rf.a1e206486129b3d99aa7f6ff0ca91c95.jpg,6000,4000,Stracciatella,520,1280,1105,1880
L1010022_JPG.rf.a1e206486129b3d99aa7f6ff0ca91c95.jpg,6000,4000,Stracciatella,1510,2690,2065,3240
L1010022_JPG.rf.a1e206486129b3d99aa7f6ff0ca91c95.jpg,6000,4000,Passion au lait,210,2580,860,3290
L1010022_JPG.rf.a1e206486129b3d99aa7f6ff0ca91c95.jpg,6000,4000,Passion au lait,3220,2530,3855,3180
L1010022_JPG.rf.a1e206486129b3d99aa7f6ff0ca91c95.jpg,6000,4000,Noblesse,1780,1410,2305,1930
L1010022_JPG.rf.a1e206486129b3d99aa7f6ff0ca91c95.jpg,6000,4000,Noblesse,2880,1850,3410,2350
L1000993_JPG.rf.7e4798d004b83cfff07ad2ffe3366f6d.jpg,6000,4000,Noir authentique,3200,2690,3870,3350
L1000993_JPG.rf.7e4798d004b83cfff07ad2ffe3366f6d.jpg,6000,4000,Noir authentique,3330,3310,3965,3955
L1000993_JPG.rf.7e4798d004b83cfff07ad2ffe3366f6d.jpg,6000,4000,Tentation noir,3955,2245,4570,2830
L1000993_JPG.rf.7e4798d004b83cfff07ad2ffe3366f6d.jpg,6000,4000,Tentation noir,4820,2450,5465,3055
L1000993_JPG.rf.7e4798d004b83cfff07ad2ffe3366f6d.jpg,6000,4000,Passion au lait,3530,720,4255,1410
L1000850_JPG.rf.429249ef9421abca429ebc87a7fc562a.jpg,6000,4000,Triangolo,870,990,1535,1590
L1000850_JPG.rf.429249ef9421abca429ebc87a7fc562a.jpg,6000,4000,Triangolo,4090,1400,4700,2035
L1000850_JPG.rf.429249ef9421abca429ebc87a7fc562a.jpg,6000,4000,Noir authentique,1910,540,2495,1160
L1000850_JPG.rf.429249ef9421abca429ebc87a7fc562a.jpg,6000,4000,Noir authentique,2690,3170,3265,3770
L1000850_JPG.rf.429249ef9421abca429ebc87a7fc562a.jpg,6000,4000,Noblesse,3230,400,3760,965
L1000850_JPG.rf.429249ef9421abca429ebc87a7fc562a.jpg,6000,4000,Noblesse,4040,2700,4585,3270
L1000882_JPG.rf.e599c15b6b955f0f5329a7d1ad271d0d.jpg,6000,4000,Noblesse,1970,220,2510,790
L1000882_JPG.rf.e599c15b6b955f0f5329a7d1ad271d0d.jpg,6000,4000,Noir authentique,3440,1130,3970,1690
L1000882_JPG.rf.e599c15b6b955f0f5329a7d1ad271d0d.jpg,6000,4000,Stracciatella,1810,1760,2380,2315
L1000882_JPG.rf.e599c15b6b955f0f5329a7d1ad271d0d.jpg,6000,4000,Triangolo,2810,1850,3505,2530
L1000882_JPG.rf.e599c15b6b955f0f5329a7d1ad271d0d.jpg,6000,4000,Amandina,2060,2260,2580,3140
L1000772_JPG.rf.7668a7cc8054b258fb039c50f94822fc.jpg,6000,4000,Jelly White,1410,1120,2028,1668
L1000772_JPG.rf.7668a7cc8054b258fb039c50f94822fc.jpg,6000,4000,Jelly White,3930,240,4340,780
L1000772_JPG.rf.7668a7cc8054b258fb039c50f94822fc.jpg,6000,4000,Jelly White,4550,1460,5082,1953
L1000772_JPG.rf.7668a7cc8054b258fb039c50f94822fc.jpg,6000,4000,Jelly Black,3120,1830,3631,2314
L1000772_JPG.rf.7668a7cc8054b258fb039c50f94822fc.jpg,6000,4000,Jelly Milk,1570,2470,2033,2997
L1000772_JPG.rf.7668a7cc8054b258fb039c50f94822fc.jpg,6000,4000,Jelly Milk,3890,2920,4336,3464
L1000812_JPG.rf.728eaebb8c9a6b79d7ec1f77a556a375.jpg,6000,4000,Tentation noir,1530,2090,2070,2605
L1000812_JPG.rf.728eaebb8c9a6b79d7ec1f77a556a375.jpg,6000,4000,Tentation noir,3800,2470,4385,3075
L1000812_JPG.rf.728eaebb8c9a6b79d7ec1f77a556a375.jpg,6000,4000,Amandina,2440,1320,2965,2140
L1000812_JPG.rf.728eaebb8c9a6b79d7ec1f77a556a375.jpg,6000,4000,Amandina,2925,1490,3600,2190
L1000812_JPG.rf.728eaebb8c9a6b79d7ec1f77a556a375.jpg,6000,4000,Comtesse,2240,2470,2745,3005
L1000812_JPG.rf.728eaebb8c9a6b79d7ec1f77a556a375.jpg,6000,4000,Comtesse,2490,2910,3020,3430
L1000812_JPG.rf.728eaebb8c9a6b79d7ec1f77a556a375.jpg,6000,4000,Comtesse,2850,2570,3355,3100
Comtesse_JPG.rf.88c67b9feb07bc083f1ba835751fecc7.jpg,6000,4000,Comtesse,2970,1840,3560,2409
L1000972_JPG.rf.5f1bff105b6e260f9eddeb879ddaf019.jpg,6000,4000,Noblesse,2470,3370,3100,3985
L1000972_JPG.rf.5f1bff105b6e260f9eddeb879ddaf019.jpg,6000,4000,Comtesse,2760,2520,3350,3115
L1000972_JPG.rf.5f1bff105b6e260f9eddeb879ddaf019.jpg,6000,4000,Comtesse,3200,1540,3765,2125
L1000972_JPG.rf.5f1bff105b6e260f9eddeb879ddaf019.jpg,6000,4000,Noir authentique,3270,680,3865,1320
L1000972_JPG.rf.5f1bff105b6e260f9eddeb879ddaf019.jpg,6000,4000,Tentation noir,2030,340,2595,930
L1000972_JPG.rf.5f1bff105b6e260f9eddeb879ddaf019.jpg,6000,4000,Tentation noir,2280,840,2965,1480
L1000826_JPG.rf.a372fc6f59a8e80a3da270e5186e58a2.jpg,6000,4000,Stracciatella,3160,380,3735,980
L1000826_JPG.rf.a372fc6f59a8e80a3da270e5186e58a2.jpg,6000,4000,Comtesse,2480,650,3035,1185
L1000826_JPG.rf.a372fc6f59a8e80a3da270e5186e58a2.jpg,6000,4000,Noblesse,3920,740,4475,1320
L1000826_JPG.rf.a372fc6f59a8e80a3da270e5186e58a2.jpg,6000,4000,Jelly Black,2040,1150,2540,1595
L1000826_JPG.rf.a372fc6f59a8e80a3da270e5186e58a2.jpg,6000,4000,Creme brulee,1910,1700,2560,2325
L1000826_JPG.rf.a372fc6f59a8e80a3da270e5186e58a2.jpg,6000,4000,Passion au lait,3040,1740,3715,2395
L1000826_JPG.rf.a372fc6f59a8e80a3da270e5186e58a2.jpg,6000,4000,Triangolo,4150,1310,4775,1905
L1000826_JPG.rf.a372fc6f59a8e80a3da270e5186e58a2.jpg,6000,4000,Jelly White,4290,1930,4725,2380
L1000826_JPG.rf.a372fc6f59a8e80a3da270e5186e58a2.jpg,6000,4000,Arabia,4170,2370,4735,2860
L1000826_JPG.rf.a372fc6f59a8e80a3da270e5186e58a2.jpg,6000,4000,Amandina,3760,2410,4235,3305
L1000826_JPG.rf.a372fc6f59a8e80a3da270e5186e58a2.jpg,6000,4000,Noir authentique,3200,2980,3810,3615
L1000826_JPG.rf.a372fc6f59a8e80a3da270e5186e58a2.jpg,6000,4000,Tentation noir,2430,2760,2990,3370
L1000826_JPG.rf.a372fc6f59a8e80a3da270e5186e58a2.jpg,6000,4000,Jelly Milk,2080,2390,2485,2900
L1000992_JPG.rf.0bede2c5b4fc942ec76bd0857cef9411.jpg,6000,4000,Arabia,1910,780,2480,1390
L1000992_JPG.rf.0bede2c5b4fc942ec76bd0857cef9411.jpg,6000,4000,Arabia,3390,1650,4000,2225
L1000992_JPG.rf.0bede2c5b4fc942ec76bd0857cef9411.jpg,6000,4000,Arabia,2300,2720,2905,3355
L1000810_JPG.rf.452ec701d58eb7f77c9e012264360961.jpg,6000,4000,Arabia,1590,2079,2134,2638
L1000810_JPG.rf.452ec701d58eb7f77c9e012264360961.jpg,6000,4000,Arabia,2070,390,2619,977
L1000810_JPG.rf.452ec701d58eb7f77c9e012264360961.jpg,6000,4000,Jelly Black,4085,1020,4519,1549
L1000810_JPG.rf.452ec701d58eb7f77c9e012264360961.jpg,6000,4000,Jelly Black,4190,2180,4610,2716
L1000810_JPG.rf.452ec701d58eb7f77c9e012264360961.jpg,6000,4000,Jelly White,3040,350,3506,881
L1000810_JPG.rf.452ec701d58eb7f77c9e012264360961.jpg,6000,4000,Triangolo,2830,1246,3544,1911
L1000810_JPG.rf.452ec701d58eb7f77c9e012264360961.jpg,6000,4000,Amandina,2710,2095,3541,2818
L1000885_JPG.rf.7c7693bc416e41e630e821fc00c60c84.jpg,6000,4000,Arabia,2350,1430,2910,2020
L1000885_JPG.rf.7c7693bc416e41e630e821fc00c60c84.jpg,6000,4000,Arabia,2240,2320,2790,2890
L1000885_JPG.rf.7c7693bc416e41e630e821fc00c60c84.jpg,6000,4000,Stracciatella,3070,2300,3580,2915
L1000885_JPG.rf.7c7693bc416e41e630e821fc00c60c84.jpg,6000,4000,Stracciatella,3550,1390,4120,1945
L1000885_JPG.rf.7c7693bc416e41e630e821fc00c60c84.jpg,6000,4000,Noblesse,4320,1390,4865,1945
L1000885_JPG.rf.7c7693bc416e41e630e821fc00c60c84.jpg,6000,4000,Noblesse,4410,2490,4955,3090
L1000974_JPG.rf.7e2b559d8f7309a1705b163bcd2e235f.jpg,6000,4000,Amandina,2060,265,2730,1070
L1000974_JPG.rf.7e2b559d8f7309a1705b163bcd2e235f.jpg,6000,4000,Jelly Milk,1930,1490,2430,1925
L1000974_JPG.rf.7e2b559d8f7309a1705b163bcd2e235f.jpg,6000,4000,Jelly Milk,3370,2090,3925,2505
L1000974_JPG.rf.7e2b559d8f7309a1705b163bcd2e235f.jpg,6000,4000,Jelly Black,3090,1370,3545,1915
L1000974_JPG.rf.7e2b559d8f7309a1705b163bcd2e235f.jpg,6000,4000,Jelly Black,2490,2720,2965,3235
